日付,終値,始値,高値,安値,出来高,前比%
2006/02/16,"16,043.67","15,901.38","16,109.20","15,842.00",-,0.70%
2006/02/15,"15,932.83","16,302.94","16,312.74","15,932.83",-,-1.56%
2006/02/14,"16,184.87","15,845.19","16,184.87","15,691.86",-,1.93%
2006/02/13,"15,877.66","16,191.93","16,191.93","15,877.66",-,-2.34%
2006/02/10,"16,257.83","16,525.50","16,525.50","16,090.93",-,-1.11%
2006/02/09,"16,439.67","16,444.74","16,540.49","16,351.43",-,1.03%
2006/02/08,"16,272.68","16,609.96","16,682.91","16,272.68",-,-2.68%
2006/02/07,"16,720.99","16,768.16","16,769.37","16,681.04",-,-0.16%
2006/02/06,"16,747.76","16,736.23","16,777.37","16,578.19",-,0.53%
2006/02/03,"16,659.64","16,596.21","16,665.10","16,567.87",-,-0.30%
2006/02/02,"16,710.55","16,632.60","16,736.18","16,611.53",-,1.40%
2006/02/01,"16,480.09","16,594.90","16,671.91","16,480.09",-,-1.02%
2006/01/31,"16,649.82","16,603.90","16,718.79","16,561.31",-,0.60%
2006/01/30,"16,551.23","16,615.91","16,754.60","16,538.72",-,0.55%
2006/01/27,"16,460.68","16,079.94","16,460.68","16,079.92",-,3.58%
2006/01/26,"15,891.02","15,783.70","15,891.02","15,764.89",-,1.53%
2006/01/25,"15,651.00","15,725.76","15,849.52","15,651.00",-,0.01%
2006/01/24,"15,648.89","15,470.91","15,685.14","15,470.39",-,1.88%
2006/01/23,"15,360.65","15,497.61","15,564.90","15,312.71",-,-2.14%
2006/01/20,"15,696.69","15,847.17","15,875.39","15,597.77",-,0.00%
2006/01/19,"15,696.28","15,396.60","15,740.82","15,396.60",-,2.31%
2006/01/18,"15,341.18","15,725.64","15,725.64","15,059.52",-,-2.94%
2006/01/17,"15,805.95","16,152.07","16,324.17","15,805.95",-,-2.84%
2006/01/16,"16,268.03","16,360.04","16,387.63","16,221.59",-,-1.14%
2006/01/13,"16,454.95","16,454.32","16,490.27","16,383.23",-,0.06%
2006/01/12,"16,445.19","16,426.69","16,472.99","16,310.45",-,0.50%
2006/01/11,"16,363.59","16,164.92","16,363.59","16,005.24",-,1.48%
2006/01/10,"16,124.35","16,487.05","16,487.05","16,124.35",-,-1.85%
2006/01/06,"16,428.21","16,408.31","16,479.55","16,320.43",-,0.02%
2006/01/05,"16,425.37","16,441.27","16,474.52","16,368.51",-,0.39%
2006/01/04,"16,361.54","16,294.65","16,361.54","16,250.76",-,1.55%
2005/12/30,"16,111.43","16,412.75","16,413.18","16,111.43",-,-1.42%
2005/12/29,"16,344.20","16,247.54","16,445.56","16,246.67",-,0.92%
2005/12/28,"16,194.61","15,920.67","16,194.61","15,911.23",-,1.41%
2005/12/27,"15,969.40","16,033.94","16,079.18","15,962.73",-,-0.86%
2005/12/26,"16,107.67","16,027.66","16,108.94","16,026.18",-,1.04%
2005/12/22,"15,941.37","15,975.99","15,991.30","15,759.73",-,-0.10%
2005/12/21,"15,957.57","15,713.07","16,010.17","15,711.91",-,2.02%
2005/12/20,"15,641.26","15,388.71","15,647.69","15,365.39",-,1.62%
2005/12/19,"15,391.48","15,252.15","15,391.48","15,196.00",-,1.44%
2005/12/16,"15,173.07","15,222.00","15,365.48","15,095.56",-,-0.53%
2005/12/15,"15,254.44","15,376.27","15,469.35","15,254.44",-,-1.36%
2005/12/14,"15,464.58","15,817.93","15,885.52","15,447.15",-,-1.99%
2005/12/13,"15,778.86","15,754.31","15,782.30","15,666.09",-,0.26%
2005/12/12,"15,738.70","15,549.65","15,764.99","15,548.46",-,2.17%
2005/12/09,"15,404.05","15,127.80","15,447.13","15,117.15",-,1.45%
2005/12/08,"15,183.36","15,470.65","15,523.15","15,183.36",-,-1.95%
2005/12/07,"15,484.66","15,520.34","15,558.32","15,467.75",-,0.40%
2005/12/06,"15,423.38","15,518.67","15,572.72","15,423.38",-,-0.82%
2005/12/05,"15,551.31","15,413.52","15,563.39","15,379.64",-,0.84%
2005/12/02,"15,421.60","15,272.62","15,421.60","15,245.36",-,1.92%
2005/12/01,"15,130.50","14,914.75","15,130.50","14,880.18",-,1.74%
2005/11/30,"14,872.15","14,981.34","15,013.24","14,872.15",-,-0.37%
2005/11/29,"14,927.70","14,900.64","14,995.08","14,868.03",-,-0.40%
2005/11/28,"14,986.94","14,847.58","14,986.94","14,821.75",-,1.37%
2005/11/25,"14,784.29","14,693.87","14,784.29","14,613.18",-,0.28%
2005/11/24,"14,742.58","14,816.71","14,866.99","14,721.60",-,0.23%
2005/11/22,"14,708.32","14,726.04","14,763.26","14,650.06",-,0.19%
2005/11/21,"14,680.43","14,719.28","14,808.21","14,590.56",-,0.39%
2005/11/18,"14,623.12","14,542.78","14,633.35","14,542.78",-,1.47%
2005/11/17,"14,411.79","14,192.78","14,448.75","14,169.47",-,1.70%
2005/11/16,"14,170.87","14,035.74","14,170.87","14,015.62",-,0.56%
2005/11/15,"14,091.77","14,069.87","14,142.27","14,043.45",-,-0.17%
2005/11/14,"14,116.04","14,218.72","14,218.72","14,105.45",-,-0.28%
2005/11/11,"14,155.06","14,170.33","14,206.14","14,133.89",-,0.53%
2005/11/10,"14,080.88","14,058.29","14,121.71","13,981.99",-,0.06%
2005/11/09,"14,072.20","13,989.31","14,136.16","13,951.40",-,0.25%
2005/11/08,"14,036.73","14,067.78","14,071.74","13,982.85",-,-0.18%
2005/11/07,"14,061.60","14,084.11","14,097.59","13,982.75",-,-0.10%
2005/11/04,"14,075.96","14,040.63","14,099.49","13,978.96",-,1.30%
2005/11/02,"13,894.78","13,865.10","13,927.51","13,807.81",-,0.19%
2005/11/01,"13,867.86","13,718.21","13,867.86","13,706.33",-,1.92%
2005/10/31,"13,606.50","13,459.99","13,606.50","13,456.07",-,1.95%
2005/10/28,"13,346.54","13,344.93","13,373.43","13,272.84",-,-0.53%
2005/10/27,"13,417.08","13,440.72","13,501.24","13,387.66",-,0.16%
2005/10/26,"13,395.02","13,291.46","13,406.19","13,285.60",-,0.86%
2005/10/25,"13,280.62","13,227.92","13,336.64","13,219.05",-,1.33%
2005/10/24,"13,106.18","13,232.41","13,244.24","13,083.04",-,-0.71%
2005/10/21,"13,199.95","13,065.96","13,243.08","12,996.29",-,0.07%
2005/10/20,"13,190.46","13,221.91","13,264.40","13,175.93",-,0.46%
2005/10/19,"13,129.49","13,297.65","13,304.98","13,073.46",-,-1.67%
2005/10/18,"13,352.24","13,376.19","13,441.78","13,321.97",-,-0.36%
2005/10/17,"13,400.29","13,486.18","13,510.63","13,341.64",-,-0.15%
2005/10/14,"13,420.54","13,581.32","13,581.32","13,361.96",-,-0.21%
2005/10/13,"13,449.24","13,388.02","13,475.86","13,266.98",-,-0.11%
2005/10/12,"13,463.74","13,565.87","13,704.09","13,463.74",-,-0.69%
2005/10/11,"13,556.71","13,280.33","13,556.71","13,241.84",-,2.49%
2005/10/07,"13,227.74","13,279.30","13,332.12","13,221.33",-,-0.99%
2005/10/06,"13,359.51","13,554.56","13,554.56","13,285.83",-,-2.41%
2005/10/05,"13,689.89","13,761.81","13,783.60","13,655.94",-,-0.36%
2005/10/04,"13,738.84","13,597.38","13,738.84","13,593.01",-,1.58%
2005/10/03,"13,525.28","13,566.20","13,584.61","13,454.67",-,-0.36%
2005/09/30,"13,574.30","13,677.45","13,678.44","13,539.15",-,-0.32%
2005/09/29,"13,617.24","13,515.73","13,617.24","13,440.90",-,1.35%
2005/09/28,"13,435.91","13,307.53","13,487.85","13,306.52",-,0.95%
2005/09/27,"13,310.04","13,370.09","13,373.00","13,282.30",-,-0.62%
2005/09/26,"13,392.63","13,229.27","13,392.63","13,229.27",-,1.77%
2005/09/22,"13,159.36","13,120.89","13,170.36","13,090.28",-,-0.28%
2005/09/21,"13,196.57","13,181.71","13,235.42","13,108.65",-,0.37%
2005/09/20,"13,148.57","12,991.63","13,159.39","12,991.63",-,1.47%
2005/09/16,"12,958.68","12,992.18","12,992.99","12,888.74",-,-0.22%
2005/09/15,"12,986.78","12,817.78","12,986.78","12,806.71",-,1.19%
2005/09/14,"12,834.25","12,847.62","12,871.54","12,830.88",-,-0.52%
2005/09/13,"12,901.95","12,896.22","12,940.68","12,847.19",-,0.04%
2005/09/12,"12,896.43","12,841.02","12,926.57","12,813.97",-,1.61%
2005/09/09,"12,692.04","12,561.84","12,692.04","12,556.43",-,1.26%
2005/09/08,"12,533.89","12,601.02","12,601.02","12,498.40",-,-0.58%
2005/09/07,"12,607.59","12,682.85","12,682.85","12,574.90",-,0.06%
2005/09/06,"12,599.43","12,686.68","12,730.21","12,581.28",-,-0.28%
2005/09/05,"12,634.88","12,616.30","12,655.15","12,580.37",-,0.28%
2005/09/02,"12,600.00","12,571.88","12,600.00","12,544.37",-,0.74%
2005/09/01,"12,506.97","12,501.43","12,573.01","12,501.43",-,0.75%
2005/08/31,"12,413.60","12,428.60","12,443.94","12,393.68",-,-0.32%
2005/08/30,"12,453.14","12,411.41","12,457.04","12,396.10",-,1.16%
2005/08/29,"12,309.83","12,386.76","12,386.76","12,274.81",-,-1.04%
2005/08/26,"12,439.48","12,458.08","12,482.63","12,385.03",-,0.28%
2005/08/25,"12,405.16","12,443.21","12,466.84","12,401.34",-,-0.78%
2005/08/24,"12,502.26","12,421.53","12,515.66","12,416.51",-,0.24%
2005/08/23,"12,472.93","12,511.81","12,612.16","12,472.93",-,0.16%
2005/08/22,"12,452.51","12,330.70","12,478.82","12,330.70",-,1.31%
2005/08/19,"12,291.73","12,276.80","12,291.73","12,219.52",-,-0.13%
2005/08/18,"12,307.37","12,322.80","12,369.53","12,292.82",-,0.28%
2005/08/17,"12,273.12","12,286.83","12,369.74","12,270.85",-,-0.35%
2005/08/16,"12,315.67","12,324.76","12,336.85","12,277.41",-,0.48%
2005/08/15,"12,256.55","12,254.53","12,308.61","12,236.61",-,-0.04%
2005/08/12,"12,261.68","12,276.24","12,324.43","12,228.13",-,-0.01%
2005/08/11,"12,263.32","12,178.08","12,284.76","12,167.48",-,1.37%
2005/08/10,"12,098.08","11,996.29","12,138.71","11,991.69",-,1.66%
2005/08/09,"11,900.32","11,797.33","11,958.07","11,797.33",-,1.03%
2005/08/08,"11,778.98","11,670.71","11,794.84","11,614.71",-,0.11%
2005/08/05,"11,766.48","11,842.16","11,863.39","11,724.61",-,-0.98%
2005/08/04,"11,883.31","11,945.14","11,945.14","11,823.20",-,-0.82%
2005/08/03,"11,981.80","11,987.98","12,009.56","11,950.31",-,0.35%
2005/08/02,"11,940.20","11,954.23","11,982.20","11,920.88",-,-0.06%
2005/08/01,"11,946.92","11,907.42","11,972.84","11,906.04",-,0.40%
2005/07/29,"11,899.60","11,900.56","11,913.50","11,826.86",-,0.35%
2005/07/28,"11,858.31","11,881.86","11,889.86","11,853.62",-,0.20%
2005/07/27,"11,835.08","11,770.57","11,848.66","11,770.57",-,0.83%
2005/07/26,"11,737.96","11,762.69","11,772.68","11,719.02",-,-0.21%
2005/07/25,"11,762.65","11,721.70","11,782.21","11,718.66",-,0.58%
2005/07/22,"11,695.05","11,751.92","11,753.01","11,650.37",-,-0.78%
2005/07/21,"11,786.73","11,808.53","11,867.23","11,786.73",-,-0.02%
2005/07/20,"11,789.35","11,780.73","11,816.99","11,761.21",-,0.21%
2005/07/19,"11,764.84","11,761.61","11,770.56","11,731.99",-,0.05%
2005/07/15,"11,758.68","11,825.67","11,828.31","11,758.68",-,-0.05%
2005/07/14,"11,764.26","11,715.46","11,784.51","11,715.46",-,0.90%
2005/07/13,"11,659.84","11,705.83","11,707.96","11,659.65",-,-0.28%
2005/07/12,"11,692.14","11,737.32","11,738.30","11,672.94",-,0.15%
2005/07/11,"11,674.79","11,676.97","11,713.12","11,668.77",-,0.94%
2005/07/08,"11,565.99","11,563.84","11,653.26","11,563.84",-,-0.21%
2005/07/07,"11,590.14","11,586.12","11,602.81","11,567.51",-,-0.12%
2005/07/06,"11,603.53","11,648.04","11,676.20","11,603.53",-,-0.11%
2005/07/05,"11,616.70","11,645.23","11,658.26","11,606.76",-,-0.30%
2005/07/04,"11,651.55","11,664.22","11,664.22","11,629.16",-,0.18%
2005/07/01,"11,630.13","11,573.37","11,663.66","11,540.93",-,0.40%
2005/06/30,"11,584.01","11,573.78","11,589.63","11,542.45",-,0.06%
2005/06/29,"11,577.44","11,567.82","11,594.57","11,547.13",-,0.55%
2005/06/28,"11,513.83","11,421.48","11,519.48","11,413.84",-,0.87%
2005/06/27,"11,414.28","11,445.64","11,445.64","11,378.99",-,-1.06%
2005/06/24,"11,537.03","11,480.33","11,537.03","11,472.61",-,-0.34%
2005/06/23,"11,576.75","11,539.42","11,576.75","11,530.78",-,0.26%
2005/06/22,"11,547.28","11,487.06","11,560.60","11,445.43",-,0.51%
2005/06/21,"11,488.74","11,474.23","11,511.23","11,464.25",-,0.05%
2005/06/20,"11,483.35","11,539.18","11,539.18","11,455.23",-,-0.27%
2005/06/17,"11,514.03","11,472.36","11,514.03","11,463.36",-,0.86%
2005/06/16,"11,416.38","11,419.94","11,462.52","11,386.01",-,0.00%
2005/06/15,"11,415.88","11,365.62","11,429.93","11,355.85",-,0.71%
2005/06/14,"11,335.92","11,348.53","11,363.48","11,326.51",-,0.22%
2005/06/13,"11,311.51","11,308.65","11,371.82","11,299.78",-,0.06%
2005/06/10,"11,304.23","11,192.99","11,331.37","11,173.93",-,1.28%
2005/06/09,"11,160.88","11,289.03","11,294.43","11,148.36",-,-1.07%
2005/06/08,"11,281.03","11,235.27","11,322.43","11,229.86",-,0.57%
2005/06/07,"11,217.45","11,233.08","11,258.28","11,179.13",-,-0.47%
2005/06/06,"11,270.62","11,232.65","11,270.62","11,184.60",-,-0.26%
2005/06/03,"11,300.05","11,302.96","11,317.94","11,233.65",-,0.18%
2005/06/02,"11,280.05","11,341.89","11,374.69","11,280.05",-,-0.44%
2005/06/01,"11,329.67","11,220.94","11,329.67","11,220.55",-,0.47%
2005/05/31,"11,276.59","11,273.81","11,297.33","11,221.46",-,0.09%
2005/05/30,"11,266.33","11,201.32","11,302.52","11,197.79",-,0.66%
2005/05/27,"11,192.33","11,098.26","11,192.33","11,089.23",-,1.49%
2005/05/26,"11,027.94","11,024.36","11,047.37","10,978.85",-,0.12%
2005/05/25,"11,014.43","11,127.31","11,127.90","10,988.37",-,-1.07%
2005/05/24,"11,133.65","11,184.64","11,199.23","11,101.93",-,-0.22%
2005/05/23,"11,158.65","11,073.01","11,163.54","11,056.86",-,1.10%
2005/05/20,"11,037.29","11,104.33","11,110.45","11,034.82",-,-0.36%
2005/05/19,"11,077.16","10,973.28","11,102.43","10,953.08",-,2.23%
2005/05/18,"10,835.41","10,848.63","10,891.69","10,821.41",-,0.09%
2005/05/17,"10,825.39","11,046.30","11,066.76","10,788.59",-,-1.11%
2005/05/16,"10,947.22","11,045.29","11,048.85","10,935.53",-,-0.92%
2005/05/13,"11,049.11","11,044.71","11,103.08","11,017.79",-,-0.26%
2005/05/12,"11,077.94","11,118.13","11,135.50","11,069.69",-,-0.38%
2005/05/11,"11,120.70","11,091.26","11,120.70","11,038.26",-,-0.35%
2005/05/10,"11,159.46","11,193.22","11,211.36","11,125.00",-,-0.11%
2005/05/09,"11,171.32","11,199.10","11,199.10","11,119.48",-,-0.19%
2005/05/06,"11,192.17","11,119.78","11,192.17","11,109.33",-,1.73%
2005/05/02,"11,002.11","10,954.21","11,035.95","10,913.97",-,-0.06%
2005/04/28,"11,008.90","10,979.05","11,008.90","10,892.71",-,0.03%
2005/04/27,"11,005.42","10,968.77","11,022.44","10,968.58",-,-0.28%
2005/04/26,"11,035.83","11,085.75","11,085.75","11,019.94",-,-0.34%
2005/04/25,"11,073.77","11,064.95","11,114.45","11,020.59",-,0.25%
2005/04/22,"11,045.95","11,116.61","11,134.99","11,045.95",-,0.56%
2005/04/21,"10,984.39","10,950.73","11,001.31","10,770.58",-,-0.94%
2005/04/20,"11,088.58","11,173.84","11,199.38","11,052.38",-,0.21%
2005/04/19,"11,065.86","11,019.76","11,082.84","10,966.46",-,1.16%
2005/04/18,"10,938.44","11,223.65","11,223.65","10,920.66",-,-3.80%
2005/04/15,"11,370.69","11,463.15","11,463.15","11,343.73",-,-1.66%
2005/04/14,"11,563.17","11,578.78","11,580.55","11,474.82",-,-0.64%
2005/04/13,"11,637.52","11,688.22","11,718.78","11,602.94",-,-0.28%
2005/04/12,"11,670.30","11,739.05","11,764.01","11,657.66",-,-0.64%
2005/04/11,"11,745.64","11,847.92","11,847.92","11,744.86",-,-1.09%
2005/04/08,"11,874.75","11,867.15","11,911.90","11,839.66",-,0.54%
2005/04/07,"11,810.99","11,848.49","11,848.49","11,757.87",-,-0.14%
2005/04/06,"11,827.16","11,783.74","11,841.25","11,760.71",-,0.45%
2005/04/05,"11,774.31","11,695.97","11,786.65","11,695.97",-,0.92%
2005/04/04,"11,667.54","11,666.31","11,701.19","11,652.66",-,-0.48%
2005/04/01,"11,723.63","11,590.45","11,723.63","11,557.13",-,0.47%
2005/03/31,"11,668.95","11,623.10","11,668.95","11,590.72",-,0.89%
2005/03/30,"11,565.88","11,548.93","11,608.45","11,506.85",-,-0.29%
2005/03/29,"11,599.82","11,809.66","11,809.66","11,563.12",-,-1.63%
2005/03/28,"11,792.30","11,709.79","11,816.72","11,709.79",-,0.27%
2005/03/25,"11,761.10","11,788.68","11,802.70","11,732.80",-,0.13%
2005/03/24,"11,745.97","11,741.17","11,819.37","11,706.27",-,0.06%
2005/03/23,"11,739.12","11,823.97","11,823.97","11,681.16",-,-0.87%
2005/03/22,"11,841.97","11,867.34","11,889.13","11,830.96",-,-0.32%
2005/03/18,"11,879.81","11,792.29","11,922.54","11,790.96",-,0.89%
2005/03/17,"11,775.50","11,785.95","11,808.04","11,754.98",-,-0.82%
2005/03/16,"11,873.18","11,822.18","11,873.18","11,793.03",-,0.44%
2005/03/15,"11,821.09","11,899.20","11,912.81","11,785.16",-,-0.25%
2005/03/14,"11,850.25","11,947.29","11,955.29","11,850.25",-,-0.62%
2005/03/11,"11,923.89","11,838.02","11,964.21","11,838.02",-,0.50%
2005/03/10,"11,864.91","11,892.38","11,959.18","11,863.54",-,-0.85%
2005/03/09,"11,966.69","11,882.25","11,966.69","11,882.25",-,0.67%
2005/03/08,"11,886.91","11,936.84","11,936.84","11,878.89",-,-0.32%
2005/03/07,"11,925.36","11,935.80","11,975.46","11,917.77",-,0.44%
2005/03/04,"11,873.05","11,815.79","11,881.98","11,769.67",-,0.14%
2005/03/03,"11,856.46","11,790.91","11,856.46","11,790.91",-,0.36%
2005/03/02,"11,813.71","11,804.84","11,831.69","11,780.61",-,0.28%
2005/03/01,"11,780.53","11,734.14","11,780.53","11,719.77",-,0.34%
2005/02/28,"11,740.60","11,742.01","11,754.90","11,704.32",-,0.71%
2005/02/25,"11,658.25","11,585.84","11,677.20","11,585.46",-,1.10%
2005/02/24,"11,531.15","11,513.84","11,557.86","11,507.20",-,0.27%
2005/02/23,"11,500.18","11,510.76","11,510.76","11,452.42",-,-0.84%
2005/02/22,"11,597.71","11,636.47","11,651.51","11,592.04",-,-0.46%
2005/02/21,"11,651.02","11,682.19","11,690.49","11,651.02",-,-0.08%
2005/02/18,"11,660.12","11,562.93","11,660.12","11,562.93",-,0.67%
2005/02/17,"11,582.72","11,583.84","11,638.18","11,574.06",-,-0.16%
2005/02/16,"11,601.68","11,629.69","11,684.91","11,585.46",-,-0.38%
2005/02/15,"11,646.49","11,648.68","11,676.26","11,635.57",-,0.12%
2005/02/14,"11,632.20","11,644.40","11,677.57","11,626.42",-,0.68%
2005/02/10,"11,553.56","11,434.89","11,553.73","11,414.99",-,0.70%
2005/02/09,"11,473.35","11,519.90","11,538.13","11,457.96",-,-0.15%
2005/02/08,"11,490.43","11,504.12","11,519.03","11,464.34",-,-0.08%
2005/02/07,"11,499.86","11,393.04","11,531.25","11,381.78",-,1.23%
2005/02/04,"11,360.40","11,381.50","11,383.05","11,271.04",-,-0.25%
2005/02/03,"11,389.35","11,430.90","11,444.18","11,344.41",-,-0.16%
2005/02/02,"11,407.14","11,432.34","11,447.28","11,399.62",-,0.20%
2005/02/01,"11,384.40","11,422.02","11,422.02","11,330.06",-,-0.03%
2005/01/31,"11,387.59","11,296.99","11,467.50","11,266.09",-,0.59%
2005/01/28,"11,320.58","11,334.41","11,340.28","11,218.88",-,-0.18%
2005/01/27,"11,341.31","11,390.09","11,390.09","11,316.30",-,-0.31%
2005/01/26,"11,376.57","11,346.81","11,379.57","11,329.42",-,0.88%
2005/01/25,"11,276.91","11,261.62","11,276.91","11,214.60",-,-0.11%
2005/01/24,"11,289.49","11,213.03","11,303.21","11,212.63",-,0.45%
2005/01/21,"11,238.37","11,226.07","11,290.14","11,222.24",-,-0.41%
2005/01/20,"11,284.77","11,335.12","11,335.12","11,259.27",-,-1.06%
2005/01/19,"11,405.34","11,467.74","11,486.93","11,396.43",-,-0.16%
2005/01/18,"11,423.26","11,504.16","11,509.40","11,401.32",-,-0.56%
2005/01/17,"11,487.10","11,475.20","11,535.86","11,453.86",-,0.43%
2005/01/14,"11,438.39","11,341.80","11,491.18","11,320.49",-,0.71%
2005/01/13,"11,358.22","11,398.94","11,424.68","11,355.05",-,-0.83%
2005/01/12,"11,453.39","11,537.60","11,548.89","11,449.49",-,-0.75%
2005/01/11,"11,539.99","11,495.46","11,580.69","11,495.46",-,0.93%
2005/01/07,"11,433.24","11,528.69","11,528.69","11,432.19",-,-0.51%
2005/01/06,"11,492.26","11,372.35","11,492.26","11,372.21",-,0.48%
2005/01/05,"11,437.52","11,458.92","11,461.10","11,416.97",-,-0.70%
2005/01/04,"11,517.75","11,458.27","11,547.02","11,431.57",-,0.25%
2004/12/30,"11,488.76","11,462.31","11,489.28","11,454.94",-,0.94%
2004/12/29,"11,381.56","11,481.32","11,500.95","11,381.56",-,-0.37%
2004/12/28,"11,424.13","11,314.40","11,424.13","11,314.40",-,0.54%
2004/12/27,"11,362.35","11,374.52","11,383.10","11,325.46",-,-0.03%
2004/12/24,"11,365.48","11,302.46","11,369.98","11,302.46",-,1.39%
2004/12/22,"11,209.44","11,205.92","11,240.18","11,193.67",-,0.75%
2004/12/21,"11,125.92","11,125.22","11,186.71","11,125.22",-,0.20%
2004/12/20,"11,103.42","11,073.55","11,129.13","11,036.80",-,0.23%
2004/12/17,"11,078.32","10,939.20","11,130.82","10,921.81",-,1.41%
2004/12/16,"10,924.37","10,909.29","10,980.21","10,871.69",-,-0.29%
2004/12/15,"10,956.46","10,952.71","10,999.92","10,921.65",-,0.37%
2004/12/14,"10,915.58","10,842.80","10,941.70","10,821.36",-,1.17%
2004/12/13,"10,789.25","10,825.06","10,854.76","10,785.59",-,0.30%
2004/12/10,"10,756.80","10,730.38","10,828.67","10,730.38",-,-0.18%
2004/12/09,"10,776.63","10,930.87","10,930.87","10,742.73",-,-1.51%
2004/12/08,"10,941.37","10,808.44","10,948.97","10,808.44",-,0.62%
2004/12/07,"10,873.63","10,971.21","11,001.68","10,863.81",-,-0.99%
2004/12/06,"10,981.96","11,021.16","11,026.86","10,959.49",-,-0.84%
2004/12/03,"11,074.89","11,064.25","11,107.10","11,059.56",-,0.93%
2004/12/02,"10,973.07","10,922.57","10,995.38","10,912.87",-,1.75%
2004/12/01,"10,784.25","10,790.45","10,800.33","10,721.59",-,-1.06%
2004/11/30,"10,899.25","10,909.25","10,923.56","10,841.27",-,-0.72%
2004/11/29,"10,977.89","10,844.36","11,013.30","10,844.31",-,1.33%
2004/11/26,"10,833.75","10,924.45","10,927.44","10,816.38",-,-0.61%
2004/11/25,"10,900.34","10,853.10","10,900.34","10,818.24",-,0.26%
2004/11/24,"10,872.33","10,832.02","10,915.20","10,828.11",-,0.21%
2004/11/22,"10,849.39","10,956.41","10,956.41","10,769.52",-,-2.11%
2004/11/19,"11,082.84","11,120.94","11,158.45","11,077.09",-,0.00%
